doc_id,chunk_id,sentence_text,sentence_index_in_chunk,d_lemma,d_surface,d_class,d_polarity,d_method,i_head_lemma,i_phrase_text,i_has_conj,i_method,c_texts,c_types,c_cues,c_count,b_text,b_cue,b_found,a_raw_text,a_head,a_class,a_method,a_is_conjoined,o_local_present,o_local_text,o_local_type,o_local_cue,statement_type_candidate
022c930c18687f91,1924,"For example, if a model uses an engineering degree as a feature, it may replicate pre-existing societal bias arising from the historical level of male representation in that field.",2,may,may,permission,positive,modal_aux,replicate,replicate pre - existing societal bias arising from the historical level of male representation in that field,False,modal_head,if a model uses an engineering degree as a feature|For example,trigger_clause|prep_phrase,if|for,2,model,sentence,True,it,it,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1925,Societal bias can also be institutional or interpersonal.,0,can,can,permission,positive,modal_aux,be,be,False,modal_head,,,,0,,,False,Societal bias,bias,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1925,"For example, if human recruiters have systematically undermarked individuals from specific backgrounds, an AI system may reflect this bias in its labelling process.",1,may,may,permission,positive,modal_aux,reflect,reflect this bias,False,modal_head,if human recruiters have systematically undermarked individuals from specific backgrounds|For example|in its labelling process,trigger_clause|prep_phrase|prep_phrase,if|for|in,3,AI system,sentence,True,an AI system,system,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1926,"In general, it may be particularly risky to deploy AI-driven systems in environments that are known to have significant societal",0,may,may,permission,positive,modal_aux,be,be,False,modal_head,In general,prep_phrase,in,1,systems,sentence,True,it,it,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1928,"Consulting domain experts and people with lived experience will enable you to identify societal bias, explore its root causes and design appropriate mitigation measures.",0,,,,,,enable,enable you,False,strategy_root,,,,0,,,False,,,implicit,no_subject,False,False,,,,strategy_candidate
022c930c18687f91,1928,"For example, consultation in this way may help you identify and mitigate risks resulting from the inappropriate labelling of training data.",1,may,may,permission,positive,modal_aux,help,help,False,modal_head,For example,prep_phrase,for,1,training data,sentence,True,consultation in this way,consultation,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1928,These can include: offering cognitive bias training for these staff members; updating your labelling protocol; or updating your monitoring process to ensure the protocol is being followed.,2,can,can,permission,positive,modal_aux,include,include,False,modal_head,,,,0,,,False,These,these,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1932,Labels can pose fairness risks.,0,can,can,permission,positive,modal_aux,pose,pose fairness risks,False,modal_head,,,,0,,,False,Labels,label,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1932,This is because they can reflect inaccurate representations of the real world or create an overly-simplistic view of something that is more complex.,1,can,can,permission,positive,modal_aux,reflect|create,reflect inaccurate representations of the real world|create an overly - simplistic view of something that is more complex,True,modal_head,,,,0,,,False,they,they,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1934,"Additionally, misrepresentation or underrepresentation of certain data points can result in risks of harm, such as: underrepresentation in labelled data points, leading to harms related to the allocation of opportunities or resources.",0,can,can,permission,positive,modal_aux,result,result,False,modal_head,"in risks of harm , such as : underrepresentation in labelled data points",prep_phrase,in,1,data,sentence,True,misrepresentation or underrepresentation of certain data points,misrepresentation,explicit,nsubj,True,True,"Additionally, misrepresentation or underrepresentation of certain data points can result in risks of harm, such as: underrepresentation in labelled data points, leading to harms related to the allocation of opportunities or resources.",sanction_or_enforcement,result in,rule_candidate
022c930c18687f91,1935,The impact of allocative decisions may be significant (eg loss of life or livelihood); and misrepresentation in labels leading to harms related to the reinforcing of biases or stereotypes.,0,may,may,permission,positive,modal_aux,be,be,False,modal_head,,,,0,,,False,The impact of allocative decisions,impact,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1937,Training your staff about implicit bias and how it may impact their decisions is one way of mitigating these risks.,0,may,may,permission,positive,modal_aux,impact|train,impact their decisions|Training your staff about implicit bias,True,modal_head,,,,0,,,False,it,it,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1939,You can then formulate your labelling criteria and protocol as a result.,0,can,can,permission,positive,modal_aux,formulate,formulate your labelling criteria and protocol,False,modal_head,,,,0,,,False,You,you,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1940,"In general, your training data labels should comply with data protection’s accuracy principle.",0,should,should,obligation,positive,modal_aux,comply,comply,False,modal_head,In general|with data protection ’s accuracy principle,prep_phrase|prep_phrase,in|with,2,training data,sentence,True,your training data labels,label,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1941,"You should clearly tag output data as inferences and predictions, and not claim it to be factual.",0,should,should,obligation,positive,modal_aux,tag|claim,tag output data|claim,True,modal_head,,,,0,data,aim_span,True,You,you,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1942,You should document clear criteria and lines of accountability for labelling data.,0,should,should,obligation,positive,modal_aux,document,document clear criteria and lines of accountability,False,modal_head,for labelling data,prep_phrase,for,1,data,sentence,True,You,you,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1948,"If, depending on your context, you need to use bias mitigation techniques using algorithmic fairness metrics, you should track the provenance, development, and use of your training datasets.",0,should,should,obligation,positive,modal_aux,track,"track the provenance , development , and use of your training datasets",False,modal_head,"If , depending on your context , you need to use bias mitigation techniques using algorithmic fairness metrics",trigger_clause,if,1,datasets,aim_span,True,you,you,explicit,nsubj,False,False,,,,norm_candidate
022c930c18687f91,1949,You should also detect any biases that may be encoded into the personal data you collect or procure.,0,should,should,obligation,positive,modal_aux,detect,detect any biases that may be encoded into the personal data you collect or procure,False,modal_head,,,,0,personal data,aim_span,True,You,you,explicit,nsubj,False,True,"For example, if you sample uniformly from the training dataset, this may result in disparities for minorities that are under- represented within the data.",sanction_or_enforcement,result in,rule_candidate
022c930c18687f91,1949,"For example, if you sample uniformly from the training dataset, this may result in disparities for minorities that are under- represented within the data.",1,may,may,permission,positive,modal_aux,result,result,False,modal_head,if you sample uniformly from the training dataset|For example|in disparities for minorities that are under- represented within the data,trigger_clause|prep_phrase|prep_phrase,if|for|in,3,dataset,sentence,True,this,this,explicit,nsubj,False,True,"For example, if you sample uniformly from the training dataset, this may result in disparities for minorities that are under- represented within the data.",sanction_or_enforcement,result in,rule_candidate
022c930c18687f91,1950,Be mindful that common practices like imputing missing values can introduce biases that may result in unfairness.,0,can,can,permission,positive,modal_aux,introduce,introduce biases that may result in unfairness,False,modal_head,,,,0,,,False,common practices like imputing missing values,practice,explicit,nsubj,False,True,Be mindful that common practices like imputing missing values can introduce biases that may result in unfairness.,sanction_or_enforcement,result in,rule_candidate
022c930c18687f91,1951,"To ensure fairness, you may decide not to use certain data sources or features to make decisions about people.",0,may,may,permission,positive,modal_aux,decide,decide,False,modal_head,,,,0,data,sentence,True,you,you,explicit,nsubj,False,True,"For example, when using them may lead to direct or indirect discrimination.",sanction_or_enforcement,lead to,rule_candidate
022c930c18687f91,1951,"For example, when using them may lead to direct or indirect discrimination.",1,may,may,permission,positive,modal_aux,lead,lead,False,modal_head,For example,prep_phrase,for,1,,,False,,,implicit,no_subject,False,True,"For example, when using them may lead to direct or indirect discrimination.",sanction_or_enforcement,lead to,rule_candidate
